Sale Type,Sales_Region,Sales_State,Division,Category,Brand Group,Design_Brand,Sales_Channel, LLY Day Sale, LY Day Sale, TM Day Sale, LLY, LY, LM, LLY MTD, LY MTD, LM MTD, TM MTD, Mth Bud, PBNS_MTD, INV+PBNS
Pri Val,Central,Bihar,Foods,Culinary,Hommade Pickles,Hommade Pickles,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Culinary,Hommade Pickles,Hommade Pickles,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Culinary,Imli Sauce,Imli Sauce,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Culinary,Imli Sauce,Imli Sauce,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,Foods,Culinary,Keora Water,Keora Water,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Culinary,Keora Water,Keora Water,General Trade,,,0,5,6,18,5,6,16,9,5,1,10
Pri Val,Central,Bihar,Foods,Culinary,Keora Water,Keora Water,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Culinary,Magic Masala,Magic Masala,General Trade,,,0,0,0,-1,,0,-1,0,0,0,0
Pri Val,Central,Bihar,Foods,Culinary,Nature's Best,Nature's Best Cornflour,General Trade,,,,0,0,1,,0,1,0,0,1,1
Pri Val,Central,Bihar,Foods,Culinary,Real Honey,Real Honey,General Trade,,,,0,0,1,0,0,1,0,0,0,0
Pri Val,Central,Bihar,Foods,Culinary,Culinary NPD,Condiments / RTE / RTC,General Trade,,,,0,0,0,,,,,4,,0
Pri Val,Central,Bihar,Foods,Juices,Activ Fiber,Activ Fiber 1Ltr,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,Foods,Juices,Activ Fiber,Activ Fiber 1Ltr,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Activ Fiber,Activ Fiber 1Ltr,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Activ Juices,Activ 1 Ltr,E-Comm Direct,,,,0,0,3,,0,3,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Activ Juices,Activ 1 Ltr,General Trade,,,0,1,3,4,1,3,4,1,4,0,1
Pri Val,Central,Bihar,Foods,Juices,Activ Juices,Activ 1 Ltr,Modern Trade,,,0,0,1,1,0,1,1,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Activ Juices,Activ 200ml,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Activ Juices,Activ 200ml,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,Foods,Juices,Immunity Juices,Immunity Juices,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Immunity Juices,Immunity Juices,Modern Trade,,,,0,0,0,0,,,,0,,0
Pri Val,Central,Bihar,Foods,Juices,Milkshake,Milkshake,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Milkshake,Milkshake,General Trade,,,,4,0,1,4,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Milkshake,Milkshake,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real 1 Ltr Masala,Real 1 Ltr Masala,E-Comm Direct,,,,0,1,2,,1,2,4,0,0,4
Pri Val,Central,Bihar,Foods,Juices,Real 1 Ltr Masala,Real 1 Ltr Masala,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real 1 Ltr Masala,Real 1 Ltr Masala,Modern Trade,,,1,0,0,1,0,0,1,5,0,1,6
Pri Val,Central,Bihar,Foods,Juices,Real 200ml Masala,Real 200ml Masala,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real 200ml Masala,Real 200ml Masala,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,Foods,Juices,Real Activ Coconut Water Pet,Real Activ Coconut Water Pet,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real Activ Coconut Water Pet,Real Activ Coconut Water Pet,General Trade,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real Activ Coconut Water Pet,Real Activ Coconut Water Pet,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real Activ Coconut Water Tetra,Real Activ Coconut Water Tetra,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real Activ Coconut Water Tetra,Real Activ Coconut Water Tetra,General Trade,0,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real Activ Coconut Water Tetra,Real Activ Coconut Water Tetra,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real Drinks Koolerz,Real Drinks Koolerz,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,Foods,Juices,Real Drinks Koolerz,Real Drinks Koolerz,General Trade,,,20,8,22,115,8,22,79,114,33,17,131
Pri Val,Central,Bihar,Foods,Juices,Real Drinks Koolerz,Real Drinks Koolerz,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,Foods,Juices,Real FrutORS,Real FrutORS,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Real 1 Ltr,E-Comm Direct,,,,0,4,16,,4,16,20,0,1,21
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Real 1 Ltr,General Trade,1,,7,71,165,176,71,159,164,186,183,10,195
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Real 1 Ltr,Modern Trade,,,0,10,17,80,10,14,75,48,0,2,50
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Real 125ml,General Trade,,,1,0,2,14,,2,14,11,2,1,12
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Real 125ml,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Real 200ml,E-Comm Direct,,,,0,0,1,,0,1,1,0,0,1
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Real 200ml,General Trade,0,,0,4,5,19,4,5,17,12,6,1,13
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Real 200ml,Modern Trade,,,0,0,0,1,0,0,1,2,0,0,2
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Activ NPD,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,Foods,Juices,Real Juices,Real NPD,General Trade,,,,0,0,0,,,,,2,,0
Pri Val,Central,Bihar,Foods,Juices,Real Koolerz Pet,Real Koolerz Pet,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real Koolerz Pet,Real Koolerz Pet,General Trade,0,,0,5,3,53,5,3,44,60,5,1,61
Pri Val,Central,Bihar,Foods,Juices,Real Koolerz Pet,Real Koolerz Pet,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Real Mango Drink,Real Mango Drink,General Trade,,,,6,2,1,6,2,1,1,0,0,1
Pri Val,Central,Bihar,Foods,Juices,Real Pet,Real Pet,General Trade,,,0,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Sharbat-E-Azam,Sharbat-E-Azam,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Sharbat-E-Azam,Sharbat-E-Azam,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Sharbat-E-Azam,Sharbat-E-Azam,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,Foods,Juices,Dabur Khus Sharbat E Azam,Dabur Khus Sharbat E Azam,General Trade,,,,0,0,2,,0,2,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem De-tan Creme Bleach,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem De-tan Creme Bleach,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Gold Bleach,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Gold Bleach,General Trade,0,,1,19,25,36,19,25,34,24,45,2,26
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Gold Bleach,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Milk & Pearl Bleach,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Milk & Pearl Bleach,General Trade,,,0,1,1,1,1,1,1,1,4,0,1
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Milk & Pearl Bleach,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Natural Diamond Bleach,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Natural Diamond Bleach,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Saffron Fairness Bleach,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Saffron Fairness Bleach,General Trade,0,,0,13,16,19,13,16,18,14,23,0,15
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Saffron Fairness Bleach,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Turmeric Body Bleach,General Trade,,,,0,0,1,0,0,1,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Turmeric Herbal Bleach,General Trade,0,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Turmeric Herbal Bleach,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Ultra Gold Bleach,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Ultra Gold Bleach,General Trade,,,0,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,All Fem Bleaches,Fem Ultra Gold Bleach,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Fem Antidarkening HRC ,Fem Hair Removing Cream,General Trade,0,,0,3,1,2,3,1,2,1,2,0,1
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Fem Antidarkening HRC ,Fem Hair Removing Cream,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Fem Facial Kit,Gold Facial Kit,General Trade,,,0,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Fem Facial Kit,Gold Facial Kit,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Fem Facial Kit,Pearl Facial Kit,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Fem Liquid Soap,Fem Soft Handz Soap,General Trade,0,,0,18,0,0,18,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Fem Liquid Soap,Fem Soft Handz Soap,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari,Gulabari,E-Comm Direct,,,,0,0,1,,0,1,1,0,0,1
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari,Gulabari,General Trade,2,,3,104,113,168,104,109,156,114,143,10,124
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari,Gulabari,Modern Trade,,,,2,1,2,2,1,1,2,0,0,2
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari Face Freshner,Gulabari Face Freshner,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari Face Freshner,Gulabari Face Freshner,General Trade,,,0,1,5,4,1,5,4,5,4,0,5
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari Face Freshner,Gulabari Face Freshner,Modern Trade,,,,0,0,0,0,0,0,1,0,0,1
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari Others,Gulabari Moisturiser,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari Winter Cream,Gulabari Winter Cream,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari Winter Cream,Gulabari Winter Cream,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Gulabari Winter Cream,Gulabari Winter Cream,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Hand Sanitizer,Hand Sanitizer,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Hand Sanitizer,Hand Sanitizer,General Trade,0,,,25,0,0,26,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Hand Sanitizer,Hand Sanitizer,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Oxy Bleach,Oxy Bleach,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Oxy Bleach,Oxy Bleach,General Trade,0,,0,3,4,7,3,4,7,3,4,0,3
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Oxy Bleach,Oxy Bleach,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Oxy Bleach,Oxylife Men's Bleach,General Trade,0,,0,0,1,1,0,1,1,1,1,0,1
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Oxy Bleach,Oxylife Men's Bleach,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Oxylife Facial Kit,Oxylife Facial Kit,General Trade,,,,0,0,2,,0,2,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Oxylife Facial Kit,Oxylife Facial Kit,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Oxylife Facial Kit,Proclear Facial Kit,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Sanitize,Dabur Germ Protection Soap,General Trade,,,,0,0,1,,0,1,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Sanitize,Dabur Sanitize Soap,General Trade,0,,,20,1,0,20,1,0,0,1,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Sanitize,Dabur Sanitize Soap,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Sanitize,Sanitize Antiseptic,General Trade,0,,,13,0,0,13,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Sanitize,Sanitize Antiseptic,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Sanitize,Sanitize Plus Antiseptic,General Trade,,,,0,2,0,,2,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Sanitize,Sanitize Plus Antiseptic,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Dabur Mask,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Oxylife Hair Removing Cream,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Deo and Fragrance,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Face Cream,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Face Wash,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Glow Range,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Kaajal,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Luminis,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Mask & Scrub,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Mens range,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Nose Strips,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Pedicure Manicure Kit,General Trade,,,,0,0,0,,,,,1,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Sanitary Napkin,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Soap,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Talcum,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Fem & Skin Care,Skin Care Others,Uveda,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Dazzl,Dazzl Disinfectant Spray,General Trade,0,,,1,0,0,1,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Dazzl,Dazzl Disinfectant Spray,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Dazzl,Dazzl Floor Cleaner,General Trade,0,,0,4,0,1,4,0,1,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Dazzl,Dazzl Floor Cleaner,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Dazzl,Dazzl Glass Cleaner,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Dazzl,Dazzl Glass Cleaner,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Dazzl,Dazzl Multipurpose Cleaner,General Trade,,,,1,0,0,1,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Dazzl,Dazzl Multipurpose Cleaner,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Home Care Others,A1 Toilet cube,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Home Care Others,A1 Toilet cube,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Home Care Others,Dabur Veggie wash,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Home Care Others,Dabur Veggie wash,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Home Care Others,Dishwash Crème,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Cream,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Cream,General Trade,0,,1,6,7,8,5,7,7,7,8,1,7
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Cream,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Gel,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Gel,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Naturals Lotion,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Naturals Lotion,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Roll On,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Roll On,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Roll On,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Spray,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Spray,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Spray,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Killer Spray,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odomos Total,Odomos Premium Oil,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Aerosol,E-Comm Direct,,,,0,0,2,,0,1,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Aerosol,General Trade,,,0,1,1,1,1,1,1,1,1,0,1
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Aerosol,Modern Trade,,,,1,2,1,1,1,1,1,0,0,1
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Air Freshner,E-Comm Direct,,,,0,1,2,,1,2,1,0,0,1
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Air Freshner,General Trade,0,,1,23,24,26,23,23,24,23,27,3,26
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Air Freshner,Modern Trade,,,,3,3,1,3,2,1,4,0,1,5
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Air Sanitizer,General Trade,,,,2,0,0,2,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Air Sanitizer,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Gel,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Gel,General Trade,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Gel,Modern Trade,,,,0,1,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil One Touch Freshner,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil One Touch Freshner,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil One Touch Freshner,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Smiley,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Smiley,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Smiley,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Zipper,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Zipper,General Trade,,,,1,0,1,1,0,1,1,0,0,1
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Zipper,Modern Trade,,,,1,1,0,1,0,0,1,0,0,1
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Car Freshener_New,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Gel Pocket,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Neem,General Trade,,,,0,0,0,,0,0,6,2,0,6
Pri Val,Central,Bihar,HPC,Home Care,Odonil Total,Odonil Premium Aerosols,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odopic Total,Odopic Bar,General Trade,0,,0,0,1,6,0,1,5,5,2,1,5
Pri Val,Central,Bihar,HPC,Home Care,Odopic Total,Odopic Bar,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odopic Total,Odopic Liquid,General Trade,0,,,1,0,0,1,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odopic Total,Odopic Liquid,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Bihar,HPC,Home Care,Odopic Total,Odopic Powder,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Odopic Total,Odopic Powder,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Sanifresh,Sanifresh,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Sanifresh,Sanifresh,General Trade,,,1,9,9,10,9,9,9,12,10,2,14
Pri Val,Central,Bihar,HPC,Home Care,Sanifresh,Sanifresh,Modern Trade,,,,0,0,1,0,0,0,1,0,0,1
Pri Val,Central,Bihar,HPC,Home Care,Sanifresh,Sanifresh Bathroom Cleaner,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Sanifresh,Sanifresh Bathroom Cleaner,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Bihar,HPC,Home Care,Sanifresh,Sanifresh Bathroom Cleaner,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
